,PAROLES,Dimension Dialogique,Domaine,Langue
818,"un ami à qui vous n'allez pas demander de l'argent pour cela, mais une personne que vous ne connaissez pas, oui, et à ce moment-là la notion de quartier vient au premier plan, c'est-à-dire cette notion de quartier, donc vous empruntez des choses que vous donnez si vous ne les louez pas, alors ce ne sera pas pour tout le monde, car inévitablement il y aura des gens qui auront besoin d'une incitation monétaire et qui diront : eh bien, attendez, euh",2,17,ru
819,"un ami tu ne payes pas mais une personne que tu ne connais pas oui et c'est là que vient l'idée du voisin, ça veut dire l'idée du voisin donc tu empruntes ce que tu donnes. ne les liste pas alors ça ne marchera pas pour tout le monde car il y a certainement des gens qui ont besoin d'un soutien financier et qui diront attendre euh",2,17,sm
820,"un ami que vous n'allez pas facturer mais quelqu'un que vous ne connaissez pas l'est et c'est là que le concept de quartier apparaît, c'est-à-dire que l'idée de quartier est c'est jusqu'à ce que vous prêtiez des choses que vous ne prêtez pas les louer ça ne marchera pas pour tout le monde car c'est inévitable qu'il y ait des gens qui ont besoin d'un coup de pouce et qui disent bon attends euh",2,17,gd
821,"un ami à qui tu ne veux pas le faire payer, mais une personne que tu ne connais pas, c'est là que la notion de quartier entre en jeu, c'est-à-dire que c'est la notion de quartier, donc tu empruntes les choses que tu donnes, ne pas les louer, alors ça ne marchera pas pour tout le monde, parce que forcément il y a des gens qui ont besoin d'argent incitatif et qui diront alors attends euh",2,17,sr
822,"un ami tu ne vas pas le facturer mais un étranger l'est, et c'est là qu'apparaît l'idée de voisinage, c'est-à-dire que c'est l'idée de voisinage donc tu empruntes les choses que tu as faites. Ne les embauchez pas maintenant, ils ne fonctionneront pas pour tout le monde parce qu'il y a des gens qui ont besoin d'une incitation monétaire et ils diront eh bien, attendez, euh",2,17,st
823,"Vous ne faites pas payer un ami, mais quelqu'un que vous ne connaissez pas, oui, et c'est là que vient l'idée d'un voisin, c'est-à-dire que c'est une idée d'un voisin, alors vous prêtez les choses que vous avez fait. Les louer ne fonctionnera pas pour tout le monde car bien sûr il y a des gens qui ont besoin d'argent pour les encourager et ils diront ok stop euh.",2,17,sn
824,"Un ami que tu ne vas pas facturer mais une personne que tu ne connais pas et c'est là qu'intervient la notion de voisin, c'est-à-dire que c'est la notion de voisin, donc tu prêtes les choses que tu fais. Ne les embauchez pas alors ça ne marchera pas pour tout le monde car il y a forcément des gens qui ont besoin d'une incitation financière et qui diront bien attendez",2,17,sd
825,"Vous ne facturez pas cela à un ami, mais une personne que vous ne connaissez pas dit oui et à ce moment-là, la notion de quartier entre en jeu, qui est la notion de quartier, donc ce que vous faites, c'est leur prêter, ne le faites pas. les louer, cela ne fonctionnera pas pour tout le monde, car cela nécessite certainement des incitations monétaires et parce qu'il y a des gens qui disent de rester en bonne santé.",2,17,si
826,"un ami, vous ne le facturerez pas, mais une personne que vous ne connaissez pas le fera, et à ce moment-là, la notion de quartier apparaît, cela signifie que c'est un quartier, donc vous louez des choses que vous ne connaissez pas. ne le loue pas, ça ne marchera pas pour tout le monde, parce que forcément il y a des gens qui ont besoin d'une incitation monétaire et qui disent bon attends, euh",2,17,sk
827,"un ami que tu ne factureras pas, mais une personne que tu ne connais pas, oui, et à ce moment-là, la notion de quartier apparaît, c'est-à-dire la notion de quartier, donc tu prêtes des choses que tu ne les loues pas , alors ça ne marchera pas pour tout le monde, parce que forcément il y a des gens qui ont besoin d'une incitation monétaire et qui diront bon, attends euh",2,17,sl
828,"Vous ne donneriez pas d'argent à un ami, mais à quelqu'un que vous ne connaissez pas, oui, et c'est là qu'intervient l'idée du quartier, c'est-à-dire l'idée du quartier pour prêter quelque chose et dira bien attends euh.",2,17,so
829,"Vous n'allez pas facturer un ami mais vous allez facturer une personne que vous ne connaissez pas et c'est à ce moment-là que la notion de quartier apparaît, c'est-à-dire que c'est la notion de quartier donc vous prêtez des choses que vous ne le faites pas Si vous ne les louez pas, alors vous ne travaillerez pas pour tout le monde car inévitablement, il y a des gens qui ont besoin d'une incitation monétaire et qui diront, attendez, hein.",2,17,es
830,"Vos amis ne vont pas vous facturer, mais les gens que vous ne connaissez pas oui et c'est là que la présomption de quartier entre en jeu, je veux dire, c'est la présomption de quartier, donc vous prêtez quelque chose que vous n'avez pas. Ne les embauchez pas, cela ne fonctionnera pas pour tout le monde car il y aura certainement des gens qui auront besoin d'incitations monétaires et qui diront attendez, euh",2,17,su
831,"Ce n'est pas un ami qui vous facturera mais un inconnu, oui, et c'est là qu'apparaît la notion de quartier, c'est-à-dire que c'est la notion de quartier, donc vous prêtez les choses que vous donnez. Ne les louez pas alors ça ne marchera pas pour tout le monde car il doit y avoir des gens qui ont besoin d'une incitation monétaire et qui diront eh bien attendez euh.",2,17,sw
832,"un ami tu ne le feras pas payer mais une personne que tu ne connais pas oui et à ce moment-là c'est là qu'intervient la notion de quartier, c'est la notion de quartier donc tu prêtes les choses que tu donnes, tu ne les loues pas alors ça ne marchera pas pour tout le monde car forcément il y a des gens qui ont besoin d'argent et qui diront ben attends hein",2,17,sv
833,"un ami pour lequel on ne paie pas, mais quelqu'un qu'on ne connaît pas, oui, et c'est là que la notion de quartier entre en jeu, c'est-à-dire que c'est la notion de quartier, donc tu prêtes des choses qu'on te donne, don Je ne les loue pas, donc ce n'est pas pour tous les travaux car inévitablement il y a des gens qui ont besoin d'incitations monétaires et qui disent d'attendre.",2,17,tg
834,"Un ami à qui vous ne feriez pas payer, mais une personne que vous ne connaissez pas ouais, c'est là que le concept de quartier apparaît, je veux dire, c'est le concept de quartier, donc vous prêtez des choses que vous ne les louez pas, ça ne marche pas pour tout le monde car forcément l'incitation monétaire est nécessaire et on dit de bien attendre.",2,17,ta
835,"Vous ne facturez pas un ami mais quelqu'un que vous ne connaissez pas ouais et c'est là que le sentiment de voisinage entre en jeu, c'est-à-dire que c'est un sentiment de voisinage que vous prêtez des choses que vous ne faites pas, ne les louez pas, ce n'est pas le cas. travailler pour tout le monde car inévitablement il y a des gens qui ont besoin d'une incitation monétaire et qui attendent bien",2,17,te
836,"Amis, vous ne facturerez pas. Mais c'est une personne qu'on ne connaît pas. Oui, et c'est à ce moment-là que la notion de quartier apparaît. Autrement dit, c'est la notion de quartier. Alors vous prêtez ce que vous n’avez pas. Ne le louez pas, cela ne convient pas à tout le monde. Parce qu'inévitablement, quelqu'un a besoin d'une incitation financière et qui peut dire bonjour, euh.",2,17,th
837,"un ami que tu ne factureras pas mais une personne que tu ne connais pas ouais et c'est là que la notion de quartier apparaît, je veux dire la notion de quartier tu prêtes des choses tu ne les donnes pas si tu ne les loues pas ça ne marchera pas pour tout le monde car forcément il y a des gens qui ont besoin d'une incitation monétaire et qui diront bon attends ah",2,17,tr
838,"un ami, tu ne vas pas payer pour cela, mais une personne que tu ne connais pas l'est, et c'est là que le concept de quartier entre en avant, c'est le concept de quartier, donc tu empruntes ce que tu n'as pas Don Si je ne les loue pas, alors ça ne marchera pas pour tout le monde, parce qu'inévitablement, il y a des gens qui ont besoin d'une incitation monétaire et qui diront, eh bien, attendez, euh",2,17,uk
839,"Un ami pour lequel tu ne vas pas lui faire payer mais quelqu'un que tu ne connais pas ouais et c'est là que la notion de quartier entre en jeu, c'est à dire c'est une notion de quartier donc tu prêtes ces choses, donnes ce que tu fais. Ne les louez pas alors ça ne marchera pas pour tout le monde car il y a forcément des gens qui ont besoin d'une incitation financière et qui diront bien attendez.",2,17,ur
840,"Un ami à qui vous ne faites pas payer, mais quelqu'un que vous ne connaissez pas le fait, et c'est là que le concept de bon voisinage entre en jeu, qui est le concept de bon voisinage, alors vous prêtez ce que vous donnez. Ne les louez pas, cela ne fonctionnera pas pour tout le monde, car inévitablement il y aura des gens qui auront besoin d'incitations financières et diront : eh bien, gardez-le.",2,17,ug
841,"pour un ami tu n'es pas payé pour ça, mais pour quelqu'un qu'on ne connaît pas oui, et c'est là que la notion de quartier apparaît, qui est la notion de quartier, donc tu prêtes ce que tu donnes. Ne les embauchez pas, cela ne fonctionnera pas pour tout le monde, car inévitablement, il y a des gens qui ont besoin d'une incitation financière, et ils disent, eh bien, attendez.",2,17,uz
842,"un ami que vous ne facturerez pas mais quelqu'un que vous ne connaissez pas le fera et à ce moment-là, c'est là qu'intervient le concept de voisin, ce qui signifie que c'est un concept de voisin donc vous prêtez des choses que vous n'avez pas si vous ne les embauchez pas , cela ne fonctionnera pas pour tout le monde car il y aura certainement des gens qui auront besoin d'incitations monétaires et diront d'attendre une minute",2,17,vi
843,"un ami que tu ne vas pas facturer mais une personne que tu ne connais pas ouais et puis c'est là que l'idée de quartier entre en jeu, c'est-à-dire que c'est l'idée de quartier donc tu prêtes des choses que tu fais' ne les louez pas alors ça ne marchera pas pour tout le monde car forcément il y a des gens qui ont besoin d'une incitation financière et qui diront eh bien attendez euh",2,17,cy
844,"Vous ne facturerez pas un ami mais un inconnu oui et c'est là que l'idée de quartier est apparue, c'est une idée de quartier donc vous empruntez des choses que vous ne faites pas. Ne vous engagez pas, ça ne marchera pas pour tout le monde parce que de toute façon il y a des gens qui ont besoin d'incitations financières et qui peuvent attendre euh.",2,17,xh
845,"Un ami tu ne paieras pas pour ça mais une personne que tu ne connais pas oui et à ce moment-là vient à l'idée de quartiers, c'est-à-dire que c'est l'idée de quartiers que tu laisses de côté, ne Je ne les loue pas, ça ne marchera pas pour tout le monde car forcément il y a des gens qui ont besoin d'une incitation monétaire et qui diront ok attends ah",2,17,yi
846,"Un ami pour lequel vous ne serez pas payé mais une personne que vous ne connaissez pas oui et à ce moment-là où l'opinion locale est en première ligne, c'est l'opinion locale et prenez les choses que vous faites. Ne les prenez pas alors ça ne marchera pas pour tout le monde car forcément il y a des gens qui ont besoin d'incitations financières et qui diront eh bien attendez euh",2,17,yo
847,"vous ne facturerez pas un ami mais un étranger oui et c'est là que l'idée d'un voisin entre en jeu, ce qui veut dire que c'est une croyance locale donc vous empruntez des choses que vous n'obtenez pas. Ne les embauchez pas, ils ne fonctionneront pas pour tout le monde car il y a certainement des gens qui ont besoin d'une incitation financière et qui diront eh bien, attendez, euh",2,17,zu
