,PAROLES,Dimension Dialogique,Domaine,Langue
3407,Cela nécessite également de l'espace,Arg_fact,taille,mn
3408,"De plus, cela nécessite de l’espace.",Arg_fact,taille,my
3409,en plus ça demande de la place,Arg_fact,taille,no
3410,En plus ça demande de l'espace hein,Arg_fact,taille,or
3411,"En plus ça demande de la place, hein",Arg_fact,taille,pt
3412,"en plus ça prend de la place, ouais",Arg_fact,taille,ru
3413,ajouter de l'espace est nécessaire hein,Arg_fact,taille,sm
3414,en plus il faut de l'espace hein,Arg_fact,taille,gd
3415,"ensemble, il faut de l'espace hein",Arg_fact,taille,st
3416,Il faut aussi de l'espace,Arg_fact,taille,sd
3417,"De plus, il faut de l'espace",Arg_fact,taille,si
3418,"en plus il a besoin d'espace, hé",Arg_fact,taille,sk
3419,"en plus, il faut de la place, hein",Arg_fact,taille,sl
3420,En plus ça demande de la place hein,Arg_fact,taille,es
3421,en plus il faut de la place,Arg_fact,taille,su
3422,en plus ça demande de l'espace hein,Arg_fact,taille,sv
3423,Et il a besoin d'espace,Arg_fact,taille,ta
3424,"De plus, il a besoin d'espace",Arg_fact,taille,te
3425,"De plus, vous devez également utiliser l’espace.",Arg_fact,taille,th
3426,Ça demande de l'espace supplémentaire hein,Arg_fact,taille,tr
3427,"en plus, ça demande de la place",Arg_fact,taille,uk
3428,Il lui faut aussi de l'espace.,Arg_fact,taille,ur
3429,Et ça demande de l'espace,Arg_fact,taille,ug
3430,"De plus, cela nécessite de l'espace",Arg_fact,taille,uz
3431,nous avons aussi besoin d'espace hein,Arg_fact,taille,cy
3432,"En plus, ça demande de la place, hein",Arg_fact,taille,yi
3433,mais tu as besoin d'espace hein,Arg_fact,taille,yo
3434,en plus il a besoin d'espace hein,Arg_fact,taille,zu
3435,oui non mais cela nécessite oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le quartier c'est trop loin mais,Arg_fact,taille,sq
3436,"Oui, non, mais oui, non, demande-t-il, mais il n'est pas dans la communauté, il n'est pas dans le quartier",Arg_fact,taille,am
3437,Oui Non mais cela nécessite Oui Non mais ce n'est pas au sein de la communauté et ce n'est pas dans le quartier c'est trop loin mais,Arg_fact,taille,ar
3438,oui non mais cela nécessite oui non mais ce n'est pas dans la communauté pas à proximité assez loin mais,Arg_fact,taille,hy
3439,"oui non mais ça oblige oui non mais ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est assez loin",Arg_fact,taille,az
3440,"oui, non, mais ça demande oui, non, mais ce n'est pas, ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est assez loin, mais",Arg_fact,taille,be
3441,Oui Non mais cela nécessite Oui Non mais ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin mais,Arg_fact,taille,bn
3442,oui non mais ça nécessite oui non mais ce n'est pas dans la communauté pas dans le quartier c'est assez loin mais,Arg_fact,taille,bs
3443,"oui, non, mais ça demande oui, non, mais ce n'est pas, c'est pas dans la communauté, c'est pas dans le quartier, c'est assez loin, mais",Arg_fact,taille,bg
3444,oui non mais ça oblige et oui non mais non c'est pas dans la communauté pas dans le quartier c'est un peu loin mais,Arg_fact,taille,ceb
3445,oui non mais cela nécessite oui non mais ce n'est pas au village ici ce n'est pas au village c'est loin mais,Arg_fact,taille,ny
3446,Oui Non Mais cela nécessite Oui Non Mais ce n'est pas Ce n'est pas dans la communauté Ce n'est pas dans la communauté C'est loin mais,Arg_fact,taille,zh-tw
3447,oui non mais cela nécessite oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas à proximité c'est assez loin mais,Arg_fact,taille,nl
3448,oui non mais ça nécessite oui non mais ce n'est pas dans la communauté ce n'est pas dans le quartier c'est un peu loin mais,Arg_fact,taille,tl
3449,Oui non mais ça oblige oui non mais ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin mais,Arg_fact,taille,ka
3450,"oui non, mais cela nécessite oui non, mais ce n'est pas le cas. Ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est assez loin, mais",Arg_fact,taille,de
3451,Oui Non Mais cela nécessite Oui Non Mais Ce n'est pas dans la communauté Ce n'est pas dans le quartier C'est trop loin Mais,Arg_fact,taille,gu
3452,"oui, non, mais c'est demander, oui, non, mais c'est pas dans la communauté, c'est pas dans le quartier, c'est loin",Arg_fact,taille,ht
3453,oui non mais ça nécessite oui non mais c'est pas dans la communauté pas dans le quartier c'est trop loin mais,Arg_fact,taille,ha
3454,oui non mais ça oblige oui non mais c'est pas dans la communauté pas dans la communauté c'est trop loin mais,Arg_fact,taille,haw
3455,non mais ce qu'il faut c'est non mais non il ne vit pas dans la communauté il ne vit pas dans la communauté il est très loin mais,Arg_fact,taille,hmn
3456,"oui non, mais pour ça oui non, mais non c'est pas dans la communauté, pas dans le quartier c'est assez loin, mais",Arg_fact,taille,hu
3457,oui non mais c'est nécessaire oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin mais,Arg_fact,taille,is
3458,oui non mais ça oblige oui non mais pas en ville pas dans le quartier c'est trop loin mais,Arg_fact,taille,ig
3459,"oui non mais ça demande oui non mais pas dans la communauté, pas dans le quartier, assez loin, mais",Arg_fact,taille,id
3460,oui non mais cela nécessite oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le quartier c'est loin mais,Arg_fact,taille,ga
3461,"Oui, non, mais cela demande un oui, non, mais pas, pas dans la communauté, pas dans le quartier, assez loin, mais",Arg_fact,taille,ja
3462,oui non mais cela nécessite oui non mais pas dans la communauté pas dans le quartier assez loin mais,Arg_fact,taille,jw
3463,Oui Non mais il le faut Oui Non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin mais,Arg_fact,taille,kn
3464,oui non mais c'est oui non mais ce n'est pas dans la communauté ce n'est pas dans le quartier c'est trop loin mais,Arg_fact,taille,kk
3465,"Oui, mais ça demande oui, mais ce n'est pas, ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est très loin, mais",Arg_fact,taille,km
3466,oui non mais il en faut oui non mais non ce n'est pas dans la communauté ce n'est pas dans le quartier c'est trop loin mais,Arg_fact,taille,ku
3467,oui non mais ça nécessite oui non mais ce n'est pas dans la communauté ce n'est pas un quartier c'est assez loin mais,Arg_fact,taille,ky
3468,Oui Non mais il le faut Oui Non mais ce n'est pas dans la communauté Ce n'est pas dans le quartier C'est loin mais,Arg_fact,taille,lo
3469,"Ce n'est pas le cas, mais ce dont il a besoin ne l'est pas non plus, mais ce n'est pas le cas, ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est loin, mais",Arg_fact,taille,la
3470,oui non mais il en faut oui non mais non ce n'est pas dans la communauté pas dans le quartier c'est assez loin mais,Arg_fact,taille,lt
3471,oui non mais ça nécessite oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin,Arg_fact,taille,lb
3472,"oui non, mais ça oblige non, mais ce n'est pas le cas, ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est assez loin, mais",Arg_fact,taille,mk
3473,"oui, non, ça oblige, oui, non, ce n'est pas que ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est très loin, mais",Arg_fact,taille,mg
3474,"Oui Non mais c'est nécessaire Oui Non mais ce n'est pas au sein de la communauté, pas dans le quartier, trop loin",Arg_fact,taille,ml
3475,oui non mais ça nécessite oui non mais pas pas dans la communauté pas dans le quartier c'est assez loin mais,Arg_fact,taille,mt
3476,oui non mais dis oui non mais pas dans la communauté pas dans le quartier juste au loin mais,Arg_fact,taille,mi
3477,"Oui non mais ça nécessite oui non mais ce n'est pas dans la communauté, pas dans le quartier c'est loin mais",Arg_fact,taille,mr
3478,"oui non mais ça oblige oui mais ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est assez loin",Arg_fact,taille,mn
3479,"Oui, non, mais oui, non, mais ce n'est pas dans la communauté. Pas à proximité. C'est assez loin",Arg_fact,taille,my
3480,Oui non mais ça nécessite oui non mais ce n'est pas dans la communauté ce n'est pas dans le quartier c'est trop loin mais,Arg_fact,taille,ne
3481,oui non mais ça nécessite oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin mais,Arg_fact,taille,no
3482,Oui Non Mais cela nécessite Oui Non Mais ce n'est pas dans la communauté Ce n'est pas dans le quartier C'est loin Mais,Arg_fact,taille,or
3483,oui non mais il en faut oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le quartier c'est trop loin mais,Arg_fact,taille,ps
3484,"Oui, non, mais cela implique que oui, non, mais ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est trop loin, mais",Arg_fact,taille,fa
3485,"oui non, mais ça nécessite oui non, mais ce n'est pas au sein de la communauté pas dans le quartier c'est assez loin, mais",Arg_fact,taille,pl
3486,"oui non, mais cela nécessite oui non, mais ce n'est pas le cas, ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est très loin, mais",Arg_fact,taille,pt
3487,oui non mais ça nécessite oui non mais non ce n'est pas dans la communauté ce n'est pas dans le quartier c'est loin mais,Arg_fact,taille,pa
3488,"oui non, mais ça demande oui non, mais ce n'est pas le cas, ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est assez loin, mais",Arg_fact,taille,ro
3489,oui non mais ça nécessite oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le coin c'est assez loin mais,Arg_fact,taille,ru
3490,oui non mais obligatoire oui non mais pas dans la communauté pas dans le quartier un peu loin mais,Arg_fact,taille,sm
3491,oui non mais cela doit oui non mais non ce n'est pas dans la communauté ce n'est pas dans la zone c'est assez loin mais,Arg_fact,taille,gd
3492,oui non mais cela nécessite oui non mais ce n'est pas au sein de la communauté c'est dans l'environnement distant mais,Arg_fact,taille,st
3493,oui non mais il le faut oui non mais ce n'est pas au sein de la communauté ce n'est pas au sein de la communauté éloignée mais,Arg_fact,taille,sn
3494,"Oui, non, mais c'est nécessaire. Oui, non, mais ce n'est pas dans la communauté. Ce n'est pas dans le quartier.",Arg_fact,taille,sd
3495,Oui Non Mais cela nécessite Oui Non Mais ce n'est pas Ce n'est pas dans la communauté Ce n'est pas dans le quartier C'est un peu loin mais,Arg_fact,taille,si
3496,"oui non, mais ça nécessite oui non, mais ce n'est pas le cas, ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est assez loin, mais",Arg_fact,taille,sl
3497,Oui non mais cela nécessite oui non mais pas dans la communauté pas dans le quartier très loin mais,Arg_fact,taille,so
3498,oui non mais cela nécessite oui non mais non ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin mais,Arg_fact,taille,es
3499,oui non mais ça nécessite oui non mais c'est pas dans la communauté c'est pas dans le quartier c'est un peu loin mais,Arg_fact,taille,su
3500,oui non mais cela nécessite oui non mais pas au sein de la communauté pas au sein du quartier c'est assez loin mais,Arg_fact,taille,sw
3501,oui non mais cela nécessite oui non mais ce n'est pas ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin mais,Arg_fact,taille,sv
3502,oui non mais ça nécessite oui non mais ce n'est pas dans la communauté ce n'est pas dans le quartier c'est trop loin mais,Arg_fact,taille,tg
3503,Non oui mais non oui à ça,Arg_fact,taille,ta
3504,Oui Non mais c'est nécessaire Oui Non mais ce n'est pas dans la communauté Ce n'est pas dans le quartier C'est loin,Arg_fact,taille,te
3505,"Oui Non, mais ça doit être oui, non, mais pas, pas dans la communauté. Pas à proximité C'est assez loin, mais",Arg_fact,taille,th
3506,oui non mais pour cela il faut oui non mais ce n'est pas dans la communauté pas dans le quartier mais assez loin mais,Arg_fact,taille,tr
3507,"oui non, mais ça demande oui non, mais ce n'est pas comme ça, ce n'est pas dans la communauté, ce n'est pas dans le quartier, c'est assez loin, mais",Arg_fact,taille,uk
3508,oui non mais ça nécessite non oui mais ce n'est pas dans la communauté ce n'est pas dans le quartier c'est loin mais,Arg_fact,taille,ur
3509,"Oui, non, mais ça demande un oui, non, mais ce n'est pas dans la communauté, ce n'est pas là",Arg_fact,taille,ug
3510,oui non mais ça l'oblige oui non mais ce n'est pas dans la communauté ce n'est pas dans le quartier c'est loin mais,Arg_fact,taille,uz
3511,oui non mais ça nécessite oui non mais non ce n'est pas dans la communauté ce n'est pas dans le quartier c'est assez loin mais,Arg_fact,taille,vi
