,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0.1,Unnamed: 0
491,"ça y est, ça donne de la chaleur, on va réutiliser ça",1,,eu,4344.0,5730.0
492,"Ça y est, ça chauffe, on va le réutiliser",1,,bn,4345.0,5732.0
493,"ça y est, ça dégage de la chaleur, on va réutiliser ça",1,,bs,4346.0,5733.0
494,"ça l'est, ça dégage de la chaleur, on va le réutiliser",1,,bg,4347.0,5734.0
495,mais par exemple oui pour acheter une voiture tout le monde veut acheter une Renault Scénic et il dit oui je ne veux pas de Renault Scénic je connais un moyen d'avoir une autre voiture meilleure et moins chère et puis ça vient et puis c'est tout à fait accepté,1,,af,4396.0,5830.0
496,mais par exemple qu'en est-il d'acheter une voiture tout le monde veut acheter une Renault Scénic et il dit bon je ne veux pas de Renault Scénic tu connais un moyen d'avoir une autre voiture meilleure et moins chère et puis il vient et puis il accepte un peu ou beaucoup,1,,sq,4397.0,5831.0
497,"Mais par exemple, oui, pour acheter une voiture, tout le monde veut acheter une Renault Scenic, et il a dit : « Je ne veux pas de Renault Scenic, je connais un autre moyen qui est meilleur et moins cher, et puis ça arrive, et puis c'est très acceptable.""",1,,am,4398.0,5832.0
498,"Mais par exemple, ouais, pour acheter une voiture, tout le monde veut acheter une Renault Scénic et dit bon, je ne veux pas de Renault Scénic, est-ce que je connais un moyen d'avoir une autre voiture qui est meilleure et moins chère et puis elle arrive et puis c'est à peu près accepté",1,,ar,4399.0,5833.0
499,mais par exemple oui pour acheter une voiture tout le monde veut acheter une Renault Scénic et il dit ben je ne veux pas de Renault Scénic je connais un moyen d'avoir une autre voiture meilleure et moins chère et puis ça vient et puis c'est tout à fait c'est accepté :,1,,hy,4400.0,5834.0
500,mais par exemple oui pour acheter une voiture tout le monde veut acheter une Renault Scénic et il dit bien je ne veux pas de Renault Scénic si je connais une autre voiture qui est meilleure et moins chère et puis elle arrive et puis c'est tout à fait accepté,1,,eu,4402.0,5836.0
501,"mais, par exemple, pour acheter une voiture, tout le monde veut acheter une Renault Scénic, et ils disent : bon, je ne veux pas de Renault Scénic, est-ce que je connais un moyen d'avoir une autre voiture, meilleure et moins chère, et puis arrive, et puis c'est largement accepté",1,,be,4403.0,5837.0
502,"Mais par exemple oui, pour acheter une voiture, tout le monde veut acheter une Renault Scenic et il dit que je ne veux pas de Renault Scenic, est-ce que je connais un moyen d'obtenir une autre voiture bonne et bon marché et puis ça arrive et puis c'est tout à fait accepté",1,,bn,4404.0,5838.0
503,"mais par exemple, pour acheter une voiture, tout le monde veut acheter une Renault Scénic et il dit, bon, je ne veux pas de Renault Scénic, est-ce que je connais un moyen d'avoir une autre voiture qui est meilleure et moins chère et puis elle arrive et alors c'est tout à fait accepté",1,,bs,4405.0,5839.0
504,mais par exemple oui pour acheter une voiture tout le monde veut acheter une Renault Scénic et il dit ok je ne veux pas de Renault Scénic est-ce que je connais un moyen d'avoir une autre voiture meilleure et moins chère et puis elle arrive et puis c'est presque accepté,1,,bg,4406.0,5840.0
505,"Ce n'est pas une question de faisabilité, c'est aussi une question de dommages à l'environnement, je pense",2,,af,4497.0,5936.0
506,"Ce n'est pas une question de faisabilité, c'est aussi une question de dégâts environnementaux, je pense",2,,sq,4498.0,5937.0
507,"Je pense que ce n’est pas une question de faisabilité, mais aussi de dommages à l’environnement.",2,,am,4499.0,5938.0
508,"Je pense que ce n'est pas une question de faisabilité, c'est aussi une question de dommages à l'environnement.",2,,ar,4500.0,5939.0
509,"Ce n'est pas une question de faisabilité, c'est aussi une question de dommages environnementaux, je pense",2,,hy,4501.0,5940.0
510,"Ce n'est pas une question de faisabilité, cela nuit aussi à l'environnement, à mon avis",2,,eu,4503.0,5942.0
511,"Je pense que ce n'est pas une question d'opportunité, c'est aussi une question de dommages environnementaux",2,,be,4504.0,5943.0
512,Je pense que ce n'est pas une question de faisabilité mais aussi une question de dommages environnementaux,2,,bg,4505.0,5946.0
513,"mais il le faut, c'est juste qu'il faut participer à l'élaboration d'une solution, pas forcément à l'apport total de la solution",2,,af,4557.0,6042.0
514,"mais il le faut, il faut juste participer à l'élaboration d'une solution, pas forcément à l'apport total de la solution",2,,sq,4558.0,6043.0
515,"Mais il suffit de participer à l’élaboration de la solution, mais pas nécessairement à l’apport de l’ensemble de la solution.",2,,am,4559.0,6044.0
516,"Mais il faut le faire, il faut juste être impliqué dans le développement de la solution, pas nécessairement dans la contribution globale à la solution.",2,,ar,4560.0,6045.0
517,"mais il le faut, il faut juste participer à l'élaboration de la solution, pas forcément à la mise en œuvre globale de la solution",2,,hy,4561.0,6046.0
518,"mais il le faut, c'est juste qu'il faut participer à l'élaboration d'une solution, pas forcément à la contribution totale de la solution",2,,eu,4563.0,6048.0
519,"mais vous devriez, c'est juste que vous devriez participer au développement de la solution, pas nécessairement à la contribution globale à la solution",2,,be,4564.0,6049.0
520,"Mais vous devez participer à l’élaboration d’une solution, pas nécessairement à la contribution totale de la solution",2,,bn,4565.0,6050.0
521,"mais il le faut, il faut juste participer à l'élaboration de la solution, pas forcément à l'apport global de la solution",2,,bs,4566.0,6051.0
522,"mais vous devriez le faire, il vous suffit d'être impliqué dans le développement d'une solution, pas nécessairement dans la contribution globale de la solution",2,,bg,4567.0,6052.0
523,"oui mais souvent le seul qui s'y oppose c'est le type ennuyeux de service, il proposera une solution qui ne marchera pas",1,,af,4639.0,6148.0
524,"oui, mais souvent le seul à s'y opposer sera le type ennuyeux au bureau, il proposera une solution qui ne fonctionnera pas",1,,sq,4640.0,6149.0
525,"Oui, mais souvent la seule personne qui s'y oppose sera une personne ennuyeuse qui propose une solution qui ne fonctionne pas.",1,,am,4641.0,6150.0
526,"Oui, mais souvent la seule personne qui n'est pas d'accord est le type ennuyeux qui fait ses devoirs, et il proposera une solution qui ne fonctionnera pas.",1,,ar,4642.0,6151.0
527,"oui, mais souvent la seule personne qui s'y oppose sera l'officier de service ennuyeux qui proposera une solution qui ne fonctionnera pas",1,,hy,4643.0,6152.0
528,"oui, mais souvent le seul qui s'y opposera sera le gardien ennuyeux, qui proposera une solution qui ne fonctionnera pas",1,,eu,4645.0,6154.0
529,"oui, mais souvent la seule personne contre sera le gars de service qui s'ennuie, il proposera une solution qui ne fonctionnera pas",1,,be,4646.0,6155.0
530,"Oui mais souvent le seul qui s'y oppose sera le responsable ennuyeux, qui proposera une solution qui ne fonctionnera pas",1,,bn,4647.0,6156.0
531,"oui, mais souvent le seul à s'y opposer sera le satané préposé, il proposera une solution qui ne fonctionnera pas",1,,bs,4648.0,6157.0
532,"oui, mais souvent le seul à s'y opposer sera le type ennuyeux de service, il proposera une solution qui ne fonctionnera pas",1,,bg,4649.0,6158.0
533,c'est le principe un peu dur si quelqu'un a quelque chose que tu n'as pas finalement si tu paieras en gros pour toi tu paieras la même facture si quelqu'un consomme plus si tu te vois,2,,af,4737.0,6254.0
534,c'est le principe un peu grossièrement si quelqu'un a quelque chose que tu n'as finalement pas si tu te payais en gros tu paierais la même facture si quelqu'un consomme plus que ce que tu vois,2,,sq,4738.0,6255.0
535,"Si quelqu'un finit par avoir quelque chose que vous n'avez pas, vous payez en gros un peu moins que si quelqu'un mange plus que ce que vous voyez, vous payez la même facture.",2,,am,4739.0,6256.0
536,"C'est presque le principe, si quelqu'un a quelque chose que vous n'avez pas, finalement, si vous allez être payé, vous allez payer la même facture si quelqu'un consomme plus que ce que vous voyez.",2,,ar,4740.0,6257.0
537,"C'est un principe un peu approximatif : si quelqu'un a quelque chose que vous n'avez pas, après tout, si vous payiez vous-même, vous paieriez la même facture si quelqu'un d'autre consommait plus que ce que vous voyez.",2,,hy,4741.0,6258.0
538,"le principe est qu'en gros, si quelqu'un a quelque chose que vous n'avez pas au final, en gros, si vous payiez, vous paieriez la même facture si quelqu'un consomme plus que ce que vous voyez",2,,eu,4743.0,6260.0
539,c'est un principe un peu grossier si quelqu'un a quelque chose que tu n'as finalement pas si en gros tu te payes tu paies la même facture si quelqu'un consomme plus que toi tu vois,2,,be,4744.0,6261.0
540,"Fondamentalement, le principe est que si quelqu'un a quelque chose que vous n'avez pas, vous finirez par payer la même facture si quelqu'un en utilise plus que ce que vous aviez vu si vous l'aviez initialement payé.",2,,bn,4745.0,6262.0
541,le principe est un peu dur si quelqu'un a quelque chose que vous n'avez pas finalement s'il vous payait en gros vous paieriez la même facture si quelqu'un dépense plus que ce que vous voyez,2,,bs,4746.0,6263.0
542,"c'est le principe un peu rude si quelqu'un a quelque chose que tu n'as pas, finalement si tu vas en gros te payer, tu vas payer la même facture si quelqu'un consomme plus que toi, tu vois",2,,bg,4747.0,6264.0
543,"non, c'est par exemple, il ne faut pas se demander si c'est réellement réalisable ou non",1,,af,4840.0,6360.0
544,"non, par exemple, vous n'avez pas à vous demander si c'est réellement réalisable ou non",1,,sq,4841.0,6361.0
545,"Non, par exemple, il ne faut pas penser que c'est possible ou pas",1,,am,4842.0,6362.0
546,"Non, par exemple, vous ne devriez pas vous demander si cela est réellement possible ou non.",1,,ar,4843.0,6363.0
547,"non, il n'est pas nécessaire, par exemple, de se demander si c'est réellement réalisable ou non",1,,hy,4844.0,6364.0
548,"non, par exemple, vous ne devriez pas vous demander si c'est réellement réalisable",1,,eu,4846.0,6366.0
549,"non, c'est comme si tu n'avais pas à te demander si c'était vraiment possible ou pas",1,,be,4847.0,6367.0
550,"Non, vous ne devriez pas vous soucier de savoir si c'est réellement possible ou non, par exemple",1,,bn,4848.0,6368.0
551,"non, c'est par exemple, il ne faut pas se demander si c'est faisable ou pas en fait",1,,bs,4849.0,6369.0
552,"non, c'est par exemple, tu n'as pas à te demander si c'est réellement réalisable ou non",1,,bg,4850.0,6370.0
553,"non ce n'est pas lié à la panne mais c'est juste lié à un studio, je pense que ça consomme beaucoup moins qu'un appartement pour quatre personnes donc tu mettras quand même le même nombre de panneaux solaires dessus",2,,af,4915.0,6466.0
554,"non, ce n'est pas une question de défaut, c'est juste un studio, je pense que ça consomme beaucoup moins qu'un appartement pour quatre personnes, donc tu mettras quand même le même nombre de panneaux solaires dessus",2,,sq,4916.0,6467.0
555,"Non, pas par rapport à la panne, mais seulement par rapport au studio. Je pense que l'appartement pour quatre personnes est beaucoup plus petit, donc ils y ont quand même mis le même nombre de panneaux solaires.",2,,am,4917.0,6468.0
556,"Non, ce n'est pas une question d'échec mais c'est juste une question de studio, et je pense que ça consomme beaucoup moins qu'un appartement pour quatre personnes, donc tu mettras quand même le même nombre de panneaux solaires dessus",2,,ar,4918.0,6469.0
557,"non, ce n'est pas une question d'échec, c'est juste une question de studio, je pense que ça coûte beaucoup moins cher qu'un appartement pour quatre personnes, donc tu y mettras toujours la même quantité de panneaux solaires.",2,,hy,4919.0,6470.0
558,"non, ce n'est pas lié à la panne mais je pense que pour un studio ça consomme beaucoup moins qu'un appartement pour quatre personnes, donc tu mettras le même nombre de panneaux solaires.",2,,eu,4921.0,6472.0
559,"non, ce n'est pas une question d'échec, mais concernant le studio, je pense qu'il consomme beaucoup moins qu'un appartement pour quatre personnes, donc tu y mettras quand même la même quantité de panneaux solaires",2,,be,4922.0,6473.0
560,Non ce n'est pas lié à une panne mais c'est juste lié à un studio je pense que ça coûte beaucoup moins cher qu'un appartement pour quatre personnes donc tu mettras quand même le même nombre de panneaux solaires dessus,2,,bn,4923.0,6474.0
561,non ce n'est pas lié à la panne mais c'est juste par rapport au studio je pense qu'il consomme beaucoup moins que l'appartement pour quatre personnes donc tu mettras quand même le même nombre de panneaux solaires dessus,2,,bs,4924.0,6475.0
562,"non, ce n'est pas lié aux dégâts, mais c'est juste lié à un studio, je pense que ça consomme beaucoup moins qu'un appartement pour quatre personnes, donc tu y mettras toujours le même nombre de panneaux solaires",2,,bg,4925.0,6476.0
563,comme d'habitude quand tu rentres à la maison il est 22h et puis tu veux te faire un café tu n'as pas de café ça t'énerve,1,,af,5017.0,6572.0
564,comme d'habitude quand tu rentres à la maison il est 22h et puis tu veux te faire un café qui ne boit pas de café est-ce que je te dérange,1,,sq,5018.0,6573.0
565,"Comme d'habitude, quand tu rentres à la maison, il est 10 heures et tu as envie de te préparer un café",1,,am,5019.0,6574.0
566,"Comme c'est souvent le cas, quand tu rentres à la maison et qu'il est 22 heures et que tu veux te préparer du café et que tu n'en prends pas, ça te dérange.",1,,ar,5020.0,6575.0
567,"comme d'habitude, quand tu rentres à la maison, il est 22 heures et que tu veux te préparer un café et ne bois pas de café, cela te rend nerveux",1,,hy,5021.0,6576.0
568,"Habituellement, quand vous rentrez à la maison, il est 22h00 et si vous voulez le préparer vous-même, vous n'avez pas à vous soucier du café.",1,,eu,5023.0,6578.0
